,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,dt,return,log_return
0,2022-01-03 05:00:00+00:00,480.6946607179627,483.4826838822721,474.01299319827353,482.8866271972656,3033600,0.0,0.0,0.003968253968253968,,
1,2022-01-04 05:00:00+00:00,483.77115200336607,484.2999044313028,471.92682769624525,471.946044921875,3908100,0.0,0.0,0.003968253968253968,-10.940582275390625,-0.022917232355097353
2,2022-01-05 05:00:00+00:00,475.66659026926266,477.8104990464387,470.7827453613281,470.7827453613281,3921100,0.0,0.0,0.003968253968253968,-1.163299560546875,-0.002467942345631689
3,2022-01-06 05:00:00+00:00,461.4668958187116,465.44706187800006,445.2386386214696,451.5165100097656,6555200,0.0,0.0,0.003968253968253968,-19.2662353515625,-0.04178478589065224
4,2022-01-07 05:00:00+00:00,449.6322457990224,449.9014336783849,437.9609634925466,440.8932189941406,5494200,0.0,0.0,0.003968253968253968,-10.623291015625,-0.02380922688141488
5,2022-01-10 05:00:00+00:00,438.3935767389113,447.8728623636147,436.89381158668346,447.0460815429687,5831800,0.0,0.0,0.003968253968253968,6.152862548828068,0.013858967672651625
6,2022-01-11 05:00:00+00:00,449.1611124819784,452.2856278446183,442.883241249999,450.8916015625,3332800,0.0,0.0,0.003968253968253968,3.845520019531307,0.008565279310772632
7,2022-01-12 05:00:00+00:00,450.8628129401164,456.967641834429,448.33435398448046,455.4294128417969,3502300,0.0,0.0,0.003968253968253968,4.537811279296875,0.010013779061700876
8,2022-01-13 05:00:00+00:00,457.51557690801013,458.1500680397206,447.988205240042,449.3822021484375,3005300,0.0,0.0,0.003968253968253968,-6.047210693359375,-0.013366982991760232
9,2022-01-14 05:00:00+00:00,451.747276420597,454.9006324592837,447.1229664434144,450.5935974121094,3665400,0.0,0.0,0.003968253968253968,1.211395263671875,0.0026920634885202045
10,2022-01-18 05:00:00+00:00,447.20954821114145,447.72867739548616,440.6528650496755,443.19091796875,3938800,0.0,0.0,0.003968253968253968,-7.402679443359375,-0.016565175594129875
11,2022-01-19 05:00:00+00:00,449.9301976694815,457.13099422224826,443.6907904279744,444.6617736816406,4030900,0.0,0.0,0.003968253968253968,1.470855712890625,0.0033132907571216804
12,2022-01-20 05:00:00+00:00,446.4500130783791,453.4200862098333,444.16190161818304,445.123291015625,3228600,0.0,0.0,0.003968253968253968,0.461517333984375,0.0010373682222441262
13,2022-01-21 05:00:00+00:00,445.60397697956785,452.61251376453487,443.267807831004,443.3639526367187,4273200,0.0,0.0,0.003968253968253968,-1.7593383789063068,-0.00396030599411247
14,2022-01-24 05:00:00+00:00,440.3836300557484,446.2192704975213,430.82741749452913,444.42144775390625,4780700,0.0,0.0,0.003968253968253968,1.0574951171875568,0.0023823226128069017
15,2022-01-25 05:00:00+00:00,436.5381032125472,441.74881746559106,430.0006375195596,439.2011413574219,3428900,0.0,0.0,0.003968253968253968,-5.220306396484375,-0.011815829962376614
16,2022-01-26 05:00:00+00:00,440.74892185547185,445.96925854171656,435.9419755132343,440.7296752929687,4435900,0.0,0.0,0.003968253968253968,1.5285339355468182,0.0034742173909517917
17,2022-01-27 05:00:00+00:00,440.3932040698378,450.5839366666016,439.3645398016543,443.7773132324219,3508100,0.0,0.0,0.003968253968253968,3.047637939453182,0.006891183539766142
18,2022-01-28 05:00:00+00:00,443.5850767684768,448.2766618772936,437.509088534459,448.0651550292969,3364400,0.0,0.0,0.003968253968253968,4.287841796875,0.009615767331797741
19,2022-01-31 05:00:00+00:00,447.0460367445661,454.91019439253944,446.4691972809119,454.3237609863281,3500500,0.0,0.0,0.003968253968253968,6.25860595703125,0.013871416637314716
20,2022-02-01 05:00:00+00:00,456.6599852796876,456.6599852796876,444.8829646066851,450.3244323730469,3148600,0.0,0.0,0.003968253968253968,-3.99932861328125,-0.008841789984911799
21,2022-02-02 05:00:00+00:00,450.949306149012,463.3704700107735,450.949306149012,461.2554016113281,3026800,0.0,0.0,0.003968253968253968,10.93096923828125,0.023983622270686043
22,2022-02-03 05:00:00+00:00,479.39681684678385,480.8677414503178,464.8990776523116,469.8982849121094,4370900,0.0,0.0,0.003968253968253968,8.64288330078125,0.018564350105729748
23,2022-02-04 05:00:00+00:00,463.1493405185468,470.725093636881,461.6495754111815,464.5145263671875,3066400,0.0,0.0,0.003968253968253968,-5.383758544921875,-0.011523425311118492
24,2022-02-07 05:00:00+00:00,466.18732076887926,468.4465916457734,462.7166899028258,465.0240478515625,2937200,0.0,0.0,0.003968253968253968,0.509521484375,0.0010962891687069534
25,2022-02-08 05:00:00+00:00,462.76474767452424,476.5318495589362,462.76474767452424,474.3591003417969,3534700,0.0,0.0,0.003968253968253968,9.335052490234375,0.01987551046219238
26,2022-02-09 05:00:00+00:00,477.81050783736856,481.5887609484595,477.12792961259777,478.8680419921875,2818100,0.0,0.0,0.003968253968253968,4.508941650390625,0.009460442489036908
27,2022-02-10 05:00:00+00:00,473.23431875352026,475.1378803674259,466.3411730415138,467.9274597167969,2626100,0.0,0.0,0.003968253968253968,-10.940582275390625,-0.023111789712504372
28,2022-02-11 05:00:00+00:00,465.9662483235471,471.4942378596299,458.0444083595385,459.6691589355469,2493800,0.0,0.0,0.003968253968253968,-8.25830078125,-0.017806272283439954
29,2022-02-14 05:00:00+00:00,456.7656775851353,459.29413625657565,451.2088483450316,456.0830993652344,2549500,0.0,0.0,0.003968253968253968,-3.5860595703125,-0.007831982653637829
30,2022-02-15 05:00:00+00:00,457.56366886978145,462.5917459443244,456.8522501093672,459.7652587890625,3001000,0.0,0.0,0.003968253968253968,3.682159423828125,0.008041023890322
31,2022-02-16 05:00:00+00:00,457.1406135034613,463.1300794223327,453.19891149393646,461.5149230957031,2651800,0.0,0.0,0.003968253968253968,1.749664306640625,0.003798337236882459
32,2022-02-17 05:00:00+00:00,459.7075037153673,460.78425496500097,450.7858127821968,452.1798095703125,2403100,0.0,0.0,0.003968253968253968,-9.335113525390625,-0.020434479977630798
33,2022-02-18 05:00:00+00:00,452.0933510024464,456.58305226724354,448.8053864495112,449.74755859375,2992300,0.0,0.0,0.003968253968253968,-2.4322509765625,-0.005393465058243103
34,2022-02-22 05:00:00+00:00,445.92117218305094,449.1514553865872,440.1432426212085,444.6521606445313,3029800,0.0,0.0,0.003968253968253968,-5.095397949218693,-0.01139412941627213
35,2022-02-23 05:00:00+00:00,449.1514728778458,449.6610080372042,441.123866293085,441.8737487792969,2840300,0.0,0.0,0.003968253968253968,-2.778411865234432,-0.006268110006696189
36,2022-02-24 05:00:00+00:00,432.16376647619666,438.9607967950325,428.5297156004598,438.287841796875,3933000,0.0,0.0,0.003968253968253968,-3.585906982421875,-0.008148337444939981
37,2022-02-25 05:00:00+00:00,439.0184390654125,457.40982195212695,438.6146719700104,457.3809814453125,3314400,0.0,0.0,0.003968253968253968,19.0931396484375,0.042640833439402184
38,2022-02-28 05:00:00+00:00,447.8632870715618,458.8808020992267,447.6325336498021,457.4963989257813,3918300,0.0,0.0,0.003968253968253968,0.11541748046880684,0.00025231245969663577
39,2022-03-01 05:00:00+00:00,452.70863114411594,458.5442420208138,449.670637371086,457.8616638183594,2917600,0.0,0.0,0.003968253968253968,0.36526489257806816,0.0007980809408517224
40,2022-03-02 05:00:00+00:00,459.7268286209044,468.36011654128777,459.4384235183669,466.63922119140625,3675900,0.0,0.0,0.003968253968253968,8.777557373046875,0.018989319048090123
41,2022-03-03 05:00:00+00:00,467.2352130168864,472.4074922914806,463.60116253365936,467.8024291992187,3139400,0.0,0.0,0.003968253968253968,1.1632080078124432,0.0024896334793076355
42,2022-03-04 05:00:00+00:00,462.13030401920446,480.3678633336127,459.053845997216,479.3968505859375,4170100,0.0,0.0,0.003968253968253968,11.594421386718807,0.024482705535174794
43,2022-03-07 05:00:00+00:00,480.6947028649554,480.6947028649554,464.3703001935221,468.0716552734375,4123300,0.0,0.0,0.003968253968253968,-11.3251953125,-0.02390735873134231
44,2022-03-08 05:00:00+00:00,460.313259530731,465.78356787934786,453.314345468672,455.179443359375,3849500,0.0,0.0,0.003968253968253968,-12.8922119140625,-0.027929671543385482
45,2022-03-09 05:00:00+00:00,463.9472339133585,468.8887889814728,455.30435352419875,466.8218078613281,3115500,0.0,0.0,0.003968253968253968,11.642364501953125,0.025255894891822225
46,2022-03-10 05:00:00+00:00,460.8227988144504,474.6475839993933,459.3807146186237,472.4652404785156,2834800,0.0,0.0,0.003968253968253968,5.6434326171875,0.012016561998277853
47,2022-03-11 05:00:00+00:00,470.38238617140377,476.1388658814195,465.2526822713475,465.5997924804687,2615000,1.45,0.0,0.003968253968253968,-6.865447998046932,-0.0146377283892483
48,2022-03-14 04:00:00+00:00,472.8605513157544,477.8649302845917,467.9236758182431,470.4692687988281,2704100,0.0,0.0,0.003968253968253968,4.869476318359432,0.010404190129330741
49,2022-03-15 04:00:00+00:00,472.4748014389984,482.0592926222771,469.88100884843954,480.1018981933594,3043000,0.0,0.0,0.003968253968253968,9.63262939453125,0.02026772843188143
50,2022-03-16 04:00:00+00:00,481.9532175781312,487.42043901065864,472.4844591089576,480.43939208984375,3497100,0.0,0.0,0.003968253968253968,0.337493896484375,0.0007027160909929026
51,2022-03-17 04:00:00+00:00,478.26022619074206,488.9825071987784,477.46954698034097,488.8860778808594,2357200,0.0,0.0,0.003968253968253968,8.446685791015625,0.017428407398578667
52,2022-03-18 04:00:00+00:00,490.5445999704629,492.4152170633377,483.6214040304124,488.018310546875,5065600,0.0,0.0,0.003968253968253968,-0.867767333984375,-0.0017765660027739133
53,2022-03-21 04:00:00+00:00,486.94798925200223,494.65221214567856,486.3212133955408,489.5032043457031,2617700,0.0,0.0,0.003968253968253968,1.484893798828125,0.0030380813482439152
54,2022-03-22 04:00:00+00:00,491.0556258211796,493.5433669683387,486.7840746347409,487.2469177246094,2752500,0.0,0.0,0.003968253968253968,-2.25628662109375,-0.0046199956024767
55,2022-03-23 04:00:00+00:00,484.3059727796407,488.9246635211017,483.3995901432931,485.2316589355469,2753200,0.0,0.0,0.003968253968253968,-2.0152587890625,-0.004144588317329685
