,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,dt,return,log_return
0,2022-01-03 05:00:00+00:00,70.82017462958008,71.1530984410485,69.6826837644691,71.08836364746094,9441200,0.0,0.0,0.003968253968253968,,
1,2022-01-04 05:00:00+00:00,70.65370638309797,71.45826630897275,70.18206318325097,71.21782684326172,11981700,0.0,0.0,0.003968253968253968,0.12946319580078125,0.0018195024555286324
2,2022-01-05 05:00:00+00:00,71.44903157128401,73.80723372506863,71.44903157128401,72.94718170166016,17447900,0.0,0.0,0.003968253968253968,1.7293548583984375,0.023992476843841017
3,2022-01-06 05:00:00+00:00,72.86395525089836,73.59453769395311,72.08713064407466,72.90094757080078,11359200,0.0,0.0,0.003968253968253968,-0.046234130859375,-0.0006340037769246982
4,2022-01-07 05:00:00+00:00,72.92869583541784,74.47308827221845,72.5587796625958,74.26039123535156,15212000,0.0,0.0,0.003968253968253968,1.3594436645507812,0.01847608003062764
5,2022-01-10 05:00:00+00:00,74.48232873167296,76.24866782737357,73.67776168633179,76.17469024658203,19636800,0.0,0.0,0.003968253968253968,1.9142990112304688,0.025451541335435302
6,2022-01-11 05:00:00+00:00,76.22093391875845,76.35040351914823,74.58406422493671,75.52734375,11585100,0.0,0.0,0.003968253968253968,-0.6473464965820312,-0.008534498962084086
7,2022-01-12 05:00:00+00:00,74.98171960754895,75.29614375036569,74.6025536117907,75.09268951416016,13057000,0.0,0.0,0.003968253968253968,-0.43465423583984375,-0.005771548883311007
8,2022-01-13 05:00:00+00:00,74.84300037838744,75.57358283973409,74.28812967708578,75.20366668701172,9678100,0.0,0.0,0.003968253968253968,0.1109771728515625,0.001476778224376302
9,2022-01-14 05:00:00+00:00,75.46259421999488,75.69379089778627,74.69501955639245,75.25914001464844,9478000,0.0,0.0,0.003968253968253968,0.05547332763671875,0.0007373693388582401
10,2022-01-18 05:00:00+00:00,75.00020369552911,75.98048244415088,74.73201469249996,75.40711212158203,14493100,0.0,0.0,0.003968253968253968,0.14797210693359375,0.001964237543728773
11,2022-01-19 05:00:00+00:00,74.8892369336089,75.8140237183602,74.42684354123324,75.17591857910156,11448200,0.0,0.0,0.003968253968253968,-0.23119354248046875,-0.0030706477756840492
12,2022-01-20 05:00:00+00:00,74.65804392789727,75.70305050631997,74.46383248460364,74.6765365600586,12069600,0.0,0.0,0.003968253968253968,-0.49938201904296875,-0.006665007486468848
13,2022-01-21 05:00:00+00:00,75.15742346692531,75.38862017718547,73.28010730850299,73.9644546508789,18461700,0.0,0.0,0.003968253968253968,-0.7120819091796875,-0.009581305276296866
14,2022-01-24 05:00:00+00:00,73.77024239403514,74.08467358542393,70.88491199728209,72.90094757080078,17289000,0.0,0.0,0.003968253968253968,-1.063507080078125,-0.014482998089181447
15,2022-01-25 05:00:00+00:00,72.52177953122967,73.77949015006658,71.92991654066681,73.48355865478516,13662400,0.0,0.0,0.003968253968253968,0.582611083984375,0.007960052266568209
16,2022-01-26 05:00:00+00:00,73.41883406240187,74.2973788267173,72.80847835538252,73.18763732910156,13046600,0.0,0.0,0.003968253968253968,-0.29592132568359375,-0.0040351716672026765
17,2022-01-27 05:00:00+00:00,72.52178229538934,75.46260472864664,72.52178229538934,74.51932525634766,20187200,0.0,0.0,0.003968253968253968,1.3316879272460938,0.01803197340414354
