Price,Adj Close,Close,Close,Close,Dividends,Dividends,High,High,High,Low,Low,Low,Open,Open,Open,Stock Splits,Stock Splits,Volume,Volume,Volume
Ticker,UNH,MRK,PFE,UNH,MRK,PFE,MRK,PFE,UNH,MRK,PFE,UNH,MRK,PFE,UNH,MRK,PFE,MRK,PFE,UNH
Date,,,,,,,,,,,,,,,,,,,,
2022-01-18 00:00:00+00:00,,75.4071273803711,47.97917175292969,,0.0,0.0,75.98049781896265,48.36931718711556,,74.73202981468162,47.37621756579128,,75.00021887197938,48.324983016807224,,0.0,0.0,14493100,35598000,
2022-01-19 00:00:00+00:00,,75.17591857910156,47.47374725341797,,0.0,0.0,75.8140237183602,48.31610988582619,,74.42684354123324,47.39394440650604,,74.8892369336089,47.571284442141426,,0.0,0.0,11448200,27300400,
2022-01-20 00:00:00+00:00,,74.6765365600586,47.925968170166016,,0.0,0.0,75.70305050631997,48.34271680774809,,74.46383248460364,47.057005588649616,,74.65804392789727,47.84616531153286,,0.0,0.0,12069600,35105300,
2022-01-21 00:00:00+00:00,,73.9644546508789,46.80873107910156,,0.0,0.0,75.38862017718547,48.65305890831555,,73.28010730850299,46.51611947278302,,75.15742346692531,48.25404461900858,,0.0,0.0,18461700,41059000,
2022-01-24 00:00:00+00:00,,72.90096282958984,45.70036315917969,,0.0,0.0,74.08468909197693,46.16144599465903,,70.88492683409774,44.17524327124651,,73.77025783477501,45.886568713176956,,0.0,0.0,17289000,59036400,
2022-01-25 00:00:00+00:00,,73.48355102539062,46.587059020996094,,0.0,0.0,73.7794824899471,46.85306743210488,,71.92990907257841,45.43435365120439,,72.52177200169139,45.54075633915181,,0.0,0.0,13662400,43983200,
2022-01-26 00:00:00+00:00,,73.1876449584961,47.00380325317383,,0.0,0.0,74.29738657179608,47.54468892721909,,72.80848594525189,46.51612061316725,,73.41884171589734,46.613657817664645,,0.0,0.0,13046600,39644800,
2022-01-27 00:00:00+00:00,,74.51931762695312,47.68282699584961,,0.0,0.4,75.46259700267781,48.763890515810196,,72.5217748705061,47.35225559973197,,72.5217748705061,47.3701247844138,,0.0,0.0,20187200,36957200,
2022-01-28 00:00:00+00:00,,74.81524658203125,48.54051971435547,,0.0,0.0,74.89847399963041,48.84428555985476,,73.22461230488436,47.441587261129754,,73.55753608640639,48.04019288232578,,0.0,0.0,13915300,28590400,
2022-01-31 00:00:00+00:00,,75.35163879394531,47.07527542114258,,0.0,0.0,75.57358567167014,48.370761985107684,,74.7227834274216,46.807244540921616,,74.92623061625702,48.24568113488441,,0.0,0.0,13035000,38644600,
2022-02-01 00:00:00+00:00,,75.75853729248047,47.4147834777832,,0.0,0.0,75.94349889638956,47.49519308344481,,74.98171972275354,46.80724499238388,,75.79552961326229,47.119950529155716,,0.0,0.0,10803300,27883300,
2022-02-02 00:00:00+00:00,,75.84176635742188,48.120601654052734,,0.0,0.0,76.10995537224872,48.36183047557563,,75.14817626735484,46.86085341378716,,75.6475619788707,47.209293908809904,,0.0,0.0,13988200,32039300,
2022-02-03 00:00:00+00:00,,73.06739807128906,47.69175720214844,,0.0,0.0,75.64755377312794,48.14740942465453,,72.50327762811483,47.43265916964592,,75.50883435904925,47.64708595024753,,0.0,0.0,19181400,22635800,
2022-02-04 00:00:00+00:00,,72.65125274658203,47.35224914550781,,0.0,0.0,73.56679680894942,47.736428043306454,,72.31832891582366,47.02167779444783,,72.60501763737676,47.370118327754035,,0.0,0.0,10716200,24932200,
2022-02-07 00:00:00+00:00,,71.7449722290039,47.53986358642578,,0.0,0.0,72.98418333727751,47.870438297979305,,71.61550262233544,46.67323052583319,,72.86396357553234,47.62027319083103,,0.0,0.0,23615300,32358500,
2022-02-08 00:00:00+00:00,,71.1253433227539,46.190773010253906,,0.0,0.0,71.51375201523561,46.280115500608574,,70.11732222400424,44.394959643626244,,71.30104798522206,45.24372693478575,,0.0,0.0,17486500,67922000,
2022-02-09 00:00:00+00:00,,70.77394104003906,45.98529052734375,,0.0,0.0,71.51377338970684,46.208650200146934,,70.66297112648384,45.47603074600833,,71.36580409754761,46.13717346891481,,0.0,0.0,15183100,38522200,
2022-02-10 00:00:00+00:00,,70.80168151855469,45.2079963684082,,0.0,0.0,70.99588591735501,45.895944568961134,,70.21906832215372,45.02037506140235,,70.61672696414409,45.60111157340881,,0.0,0.0,12437600,34200600,
2022-02-11 00:00:00+00:00,,70.87566375732422,45.36880874633789,,0.0,0.0,72.04089716614706,45.77979307199545,,70.44101280808914,44.74340448420215,,70.65371688845063,44.96676412302138,,0.0,0.0,9342300,34997800,
2022-02-14 00:00:00+00:00,,70.71844482421875,44.49324035644531,,0.0,0.0,70.93114182837904,45.11864804062821,,69.46073426336143,43.31390171001936,,70.86640703725682,44.51110953693028,,0.0,0.0,9881100,42973100,
2022-02-15 00:00:00+00:00,,71.95765686035156,44.48430633544922,,0.0,0.0,72.30908035117083,44.70766597351651,,71.50451331518076,43.96611033919825,,71.68022506059039,44.493239221364966,,0.0,0.0,11425600,29150000,
2022-02-16 00:00:00+00:00,,71.41203308105469,44.38602828979492,,0.0,0.0,71.9484110827588,45.36880935040582,,71.14384408020263,44.162668648001755,,71.39353339516812,44.305618682421475,,0.0,0.0,9981300,27672600,
2022-02-17 00:00:00+00:00,,70.61672973632812,43.68914794921875,,0.0,0.0,71.14385799821207,44.63619066329115,,70.28380588086834,43.55513079886623,,71.06987335131784,44.502176921136346,,0.0,0.0,8889300,21231700,
2022-02-18 00:00:00+00:00,,70.62598419189453,43.35857391357422,,0.0,0.0,71.07912783646769,44.24307962200373,,70.18208333711335,43.06374094956289,,70.57974202067565,43.58193356226676,,0.0,0.0,8780500,26955300,
2022-02-22 00:00:00+00:00,,70.237548828125,42.46513366699219,,0.0,0.0,71.07910813318642,43.16201806137996,,69.92312472880278,42.304314453533294,,70.7091920326711,42.474069961183034,,0.0,0.0,9052500,34814800,
2022-02-23 00:00:00+00:00,,70.13583374023438,41.87546157836914,,0.0,0.0,70.69071151385411,43.02799806237315,,69.93238655287965,41.79505197696892,,70.45951479336722,42.5187383895709,,0.0,0.0,9659100,25793000,
2022-02-24 00:00:00+00:00,,67.9810791015625,41.06243896484375,,0.0,0.0,69.65494093843697,41.777189193261805,,67.39845890664702,40.56211550905008,,69.45148671516891,40.97309646436572,,0.0,0.0,21135600,44227300,
2022-02-25 00:00:00+00:00,,70.5797348022461,42.6348876953125,,0.0,0.0,71.47677920985666,42.91185145806135,,68.59144158778413,40.86587981684262,,68.61918406545226,40.928420241218014,,0.0,0.0,13665900,31199200,
2022-02-28 00:00:00+00:00,,70.8201904296875,41.93800354003906,,0.0,0.0,70.98665237255965,42.14349399378241,,69.15557100096594,41.40194178316055,,70.126600176981,41.83079187030287,,0.0,0.0,14126100,35296100,
2022-03-01 00:00:00+00:00,,70.59823608398438,40.874813079833984,,0.0,0.0,71.91143898417975,42.11669210131952,,70.23756971898817,40.59784590633099,,70.74620539042634,41.71464407791115,,0.0,0.0,9807300,29854500,
2022-03-02 00:00:00+00:00,,70.90340423583984,42.61701583862305,,0.0,0.0,71.41203981222003,42.8225062784047,,70.33928370769583,41.09816975306593,,70.57048041412982,41.196448530395706,,0.0,0.0,9697500,36516200,
2022-03-03 00:00:00+00:00,,71.34730529785156,42.73317337036133,,0.0,0.0,71.70797159686504,43.41218526231103,,70.66296501966748,42.4204677898571,,70.99588178712612,42.59915620611694,,0.0,0.0,8191100,30553300,
2022-03-04 00:00:00+00:00,,71.97616577148438,43.465789794921875,,0.0,0.0,72.00390824945966,43.5730014739625,,70.30229669281361,42.357924417509345,,70.9126594305261,42.438334028839265,,0.0,0.0,12216300,33217300,
2022-03-07 00:00:00+00:00,,71.88368225097656,42.867183685302734,,0.0,0.0,72.40156060971569,43.63554142780251,,70.35778259476194,42.456202746634695,,71.21783461513284,43.108412516659484,,0.0,0.0,14008400,33171300,
2022-03-08 00:00:00+00:00,,71.1623306274414,42.38471984863281,,0.0,0.0,72.21658685484333,43.260289141463474,,70.80166439467561,41.518086849105025,,71.43976944752077,42.509804097492015,,0.0,0.0,10184100,32913300,
2022-03-09 00:00:00+00:00,,71.93917083740234,43.55513381958008,,0.0,0.0,72.33682947026142,43.9750510721563,,71.2548305351206,42.885054837740384,,71.78195876420693,43.00120281555469,,0.0,0.0,9746000,24718900,
2022-03-10 00:00:00+00:00,,72.03165435791016,43.957176208496094,,0.0,0.0,72.31833605218924,44.03758581225117,,71.51377592809907,42.92972053920317,,71.79120777739881,43.16201646480561,,0.0,0.0,8972200,24542300,
2022-03-11 00:00:00+00:00,,72.37380981445312,44.91316223144531,,0.0,0.0,73.6407630900927,45.47602954635646,,72.31831781413622,43.7248871675438,,72.42929475920737,43.90357558271219,,0.0,0.0,9424500,33701900,
2022-03-14 00:00:00+00:00,,72.56974792480469,46.682167053222656,,0.69,0.0,73.3441504010464,47.27183639546177,,72.13123068841904,45.02037070467667,,72.68171204419806,45.315207079895124,,0.0,0.0,10085400,42314500,
2022-03-15 00:00:00+00:00,,73.37215423583984,46.64643096923828,,0.0,0.0,73.71737166718019,47.28077159101251,,72.21521991210196,45.72619025291235,,72.47646245762418,47.01274067839503,,0.0,0.0,11403000,30172100,
2022-03-16 00:00:00+00:00,,72.88697052001953,47.28076934814453,,0.0,0.0,73.81065130054292,47.59347490486268,,72.4484533168278,46.619626688930715,,73.67069794147609,46.94126513209324,,0.0,0.0,10944000,29891400,
2022-03-17 00:00:00+00:00,,73.65203857421875,48.46010971069336,,0.0,0.0,74.05323439489585,48.46904259681851,,72.8309826891177,47.16462309789462,,72.91495754933182,47.28076765851001,,0.0,0.0,10279400,30598600,
2022-03-18 00:00:00+00:00,,73.81065368652344,48.70133972167969,,0.0,0.0,74.39844927161677,49.13912616347045,,73.36280434669727,47.98658947730517,,73.87596430708936,48.58519515010496,,0.0,0.0,21064800,51815000,
2022-03-21 00:00:00+00:00,,73.76400756835938,48.415435791015625,,0.0,0.0,75.0608951052209,49.407153167660404,,73.62406130909874,48.15634119107778,,74.33314608376762,48.46011044691314,,0.0,0.0,10478300,34592500,
2022-03-22 00:00:00+00:00,,73.98793029785156,47.38798522949219,,0.0,0.0,74.4357725307106,48.53158557263116,,73.49342745151397,46.90552755665624,,73.95993392976442,48.42437389251134,,0.0,0.0,10016600,32253600,
2022-03-23 00:00:00+00:00,,74.38912963867188,46.62855911254883,,0.0,0.0,75.18218926518409,47.79896490061796,,73.92262313856772,46.60175704528392,,73.98793376384933,47.37011478339054,,0.0,0.0,8470400,29183700,
2022-03-24 00:00:00+00:00,,75.0235824584961,46.985939025878906,,0.0,0.0,75.26616072530388,47.218231576686,,74.37980117878203,46.717908110886725,,74.67836506882014,46.94126777474654,,0.0,0.0,7605000,25177500,
2022-03-25 00:00:00+00:00,,75.89127349853516,47.15568542480469,,0.0,0.0,75.92859487248589,47.575602632560376,,75.06089250352305,46.91445660810659,,75.19151375318849,47.11995047315124,,0.0,0.0,7125600,17429600,
2022-03-28 00:00:00+00:00,,75.76998138427734,47.602413177490234,,0.0,0.0,76.19916649030134,47.852578332810346,,75.32213915117576,46.90553207725163,,75.91926687419384,46.93233414781521,,0.0,0.0,7071900,21863700,
2022-03-29 00:00:00+00:00,,76.1058578491211,47.119956970214844,,0.0,0.0,76.28313256838982,48.317164924718995,,75.33145547563713,47.012741875878554,,76.18983270710427,48.24568819516147,,0.0,0.0,7398700,39970000,
2022-03-30 00:00:00+00:00,,76.88026428222656,46.8519172668457,,0.0,0.0,77.16016388086315,47.9955209511642,,76.19916173406288,46.43200345756877,,76.35777221845596,47.5309324869407,,0.0,0.0,9326600,27599600,
2022-03-31 00:00:00+00:00,,76.55371856689453,46.253318786621094,,0.0,0.0,77.79462043188613,47.24503622200766,,76.45108656867598,46.226516718053226,,77.34677818359081,46.45880926476998,,0.0,0.0,12466800,26055200,
2022-04-01 00:00:00+00:00,,77.92523956298828,46.07462692260742,,0.0,0.0,77.98122518124677,46.60175581684119,,76.17117775457564,45.654709702804915,,76.68433773172178,46.566017455964875,,0.0,0.0,10086700,19073100,
2022-04-04 00:00:00+00:00,,77.89725494384766,45.51176071166992,,0.0,0.0,78.27046157501992,46.34265887602024,,77.18817017477721,45.002500986190405,,77.90658706716617,46.26224926630254,,0.0,0.0,9039600,20462800,
2022-04-05 00:00:00+00:00,,78.11184692382812,45.7797966003418,,0.0,0.0,79.70729824703217,46.59282561197775,,77.9159150544863,45.34201017490803,,78.05586842353733,45.39561771930743,,0.0,0.0,12040900,21176700,
2022-04-06 00:00:00+00:00,,79.27812957763672,47.2360954284668,,0.0,0.0,79.82860392686183,47.432653001106445,,78.48506981296595,45.70831631803394,,78.70899097889435,45.70831631803394,,0.0,0.0,13924300,31717500,
2022-04-07 00:00:00+00:00,,80.98553466796875,49.28207778930664,,0.0,0.0,81.27476643232146,49.505437460833264,,79.26878697392873,46.905531020591276,,80.00586812926022,46.905531020591276,,0.0,0.0,13104300,36305700,
2022-04-08 00:00:00+00:00,,81.80657958984375,49.29100799560547,,0.0,0.0,81.95585796733907,49.65732110885542,,80.48170284690423,48.6566673809394,,80.83624522198933,49.00510790425744,,0.0,0.0,11409300,24612200,
2022-04-11 00:00:00+00:00,,80.82691192626953,48.183143615722656,,0.0,0.0,83.48600461496403,50.31846130868154,,80.40705893243573,48.04912646343075,,82.40370614094711,49.55010357302988,,0.0,0.0,14381000,22054300,
2022-04-12 00:00:00+00:00,,79.89391326904297,47.45052719116211,,0.0,0.0,80.75229077479077,48.183146610647064,,79.51138158004348,47.03954623061162,,80.23913069626357,47.62027930751176,,0.0,0.0,12543000,22810700,
2022-04-13 00:00:00+00:00,,80.36040496826172,47.44158935546875,,0.0,0.0,80.46303696497012,48.084866252447966,,79.14749237184509,47.08421595241197,,80.0525160964606,47.468394831641454,,0.0,0.0,12743800,15777800,
2022-04-14 00:00:00+00:00,,81.0881576538086,47.45945739746094,,0.0,0.0,81.64796399153157,48.16527470823502,,79.68863825033925,47.38798408184463,,80.36040158461256,47.709622522612456,,0.0,0.0,22096100,17240100,
2022-04-18 00:00:00+00:00,,80.30442810058594,46.315853118896484,,0.0,0.0,81.59198346957676,47.45052045087135,,79.9405536024293,46.12823184723542,,80.6309812247875,47.200358755323265,,0.0,0.0,7995100,17065000,
2022-04-19 00:00:00+00:00,,80.04319763183594,44.83275604248047,,0.0,0.0,80.32309730108194,46.35160257523017,,79.41808054036204,44.10906943941194,,80.21114028071366,46.155044962698355,,0.0,0.0,8494700,33441500,
2022-04-20 00:00:00+00:00,,80.66829681396484,44.448570251464844,,0.0,0.0,81.00418203714968,44.814879940324886,,79.75394813176904,43.96611259056691,,79.79126238472404,44.671929900969694,,0.0,0.0,8719400,24751800,
2022-04-21 00:00:00+00:00,,80.45372009277344,43.876773834228516,,0.0,0.0,81.38673316201512,44.68086659607052,,79.66998541308152,43.7070183048878,,80.62166272996993,44.60939327439922,,0.0,0.0,8562400,19105600,
2022-04-22 00:00:00+00:00,,78.9235610961914,43.00120162963867,,0.0,0.0,80.36973399902547,43.867834771342814,,78.83959334847367,42.79571115652541,,80.10849151502744,43.73382102358956,,0.0,0.0,7914000,22156800,
2022-04-25 00:00:00+00:00,,79.71662902832031,43.73381423950195,,0.0,0.0,80.0618392654028,43.948237565924465,,77.93457087026344,42.09882018659301,,78.92356232315218,42.75102986744058,,0.0,0.0,10573400,27390600,
2022-04-26 00:00:00+00:00,,78.8209457397461,43.80529022216797,,0.0,0.0,80.42572220927873,44.89528632404154,,78.73697086356418,43.707011438137066,,80.01520130699116,43.769555271045625,,0.0,0.0,9009600,25366500,
2022-04-27 00:00:00+00:00,,78.7556381225586,44.439640045166016,,0.0,0.0,79.42740156607938,44.591522980054165,,77.99989268131966,43.07267659018276,,78.65300611348077,43.87677274017291,,0.0,0.0,10781300,25819200,
2022-04-28 00:00:00+00:00,,82.64628601074219,45.12758255004883,,0.0,0.0,83.38336707039205,45.35987849651152,,79.30609805485756,44.21627816991923,,80.0058577435769,45.06504212020068,,0.0,0.0,21092300,28225400,
2022-04-29 00:00:00+00:00,,82.7489242553711,43.841033935546875,,0.0,0.0,83.98050111586656,44.97570142104209,,82.18911076742609,43.77849350319814,,82.72093500463868,44.55578416824521,,0.0,0.0,15914200,28343300,
2022-05-02 00:00:00+00:00,,81.7785873413086,43.188819885253906,,0.0,0.0,82.88886792289046,43.56406244242102,,80.82691013615388,42.40259300255446,,82.77691092345388,42.59915057527873,,0.0,0.0,12124900,36228400,
2022-05-03 00:00:00+00:00,,81.26543426513672,44.03759002685547,,0.0,0.0,82.32906856002477,44.707668986211644,,80.64031723746692,42.61702249669246,,81.16280226139098,43.66234403735314,,0.0,0.0,8425600,33716900,
2022-05-04 00:00:00+00:00,,82.59030151367188,44.368160247802734,,0.0,0.0,82.82355474640384,44.55578153375528,,80.57499728439605,42.804642715136026,,80.77092914569204,43.68021212444565,,0.0,0.0,10763500,28613700,
2022-05-05 00:00:00+00:00,,82.1144790649414,43.2870979309082,,0.0,0.0,82.72093896033313,44.269878961317424,,81.20012316012127,42.48300188188425,,82.49701070711725,44.18946935641503,,0.0,0.0,9548300,28333000,
2022-05-06 00:00:00+00:00,,82.46902465820312,43.81422805786133,,0.0,0.0,82.96352044619348,43.975047272262266,,81.61998646633708,42.92078949261064,,81.86256473925606,42.96546073923364,,0.0,0.0,12227400,19891400,
2022-05-09 00:00:00+00:00,,81.76925659179688,43.456844329833984,,0.0,0.0,82.16112033305372,43.930365603187624,,81.08816110603964,42.6795538564693,,81.63863534471126,43.22455183956535,,0.0,0.0,11901500,25012300,
2022-05-10 00:00:00+00:00,,81.92787170410156,44.216270446777344,,0.0,0.0,83.30873411749117,44.582580075418946,,81.42404381482392,43.5015169593035,,82.21711058321851,43.814222462122615,,0.0,0.0,12370800,27335900,
2022-05-11 00:00:00+00:00,,83.2154312133789,44.1805419921875,,0.0,0.0,84.7269077079433,44.88635934474213,,81.56399422772434,43.80529598634659,,81.56399422772434,43.84103435036915,,0.0,0.0,16338600,29699500,
2022-05-12 00:00:00+00:00,,84.74557495117188,45.387508392333984,,0.0,0.4,84.76423207964918,45.423538198073004,,82.44103163554006,43.88330008063953,,83.83121905264517,44.13550184882988,,0.0,0.0,14210200,33468400,
2022-05-13 00:00:00+00:00,,84.35371398925781,44.964168548583984,,0.0,0.0,84.95084177690251,45.7478013925327,,83.28074754890963,44.74799657755722,,84.62428151194783,45.378504459036414,,0.0,0.0,10308100,22423700,
2022-05-16 00:00:00+00:00,,86.13575744628906,45.639713287353516,,0.0,0.0,86.64891742914797,45.98198959334116,,84.60561673890408,44.91913430316239,,84.70824873547586,44.91913430316239,,0.0,0.0,13999000,19435600,
2022-05-17 00:00:00+00:00,,86.77020263671875,46.24319839477539,,0.0,0.0,88.22570053211624,46.40532908816504,,85.38001536179875,45.19835805737069,,86.1264214360666,45.89191637109497,,0.0,0.0,17582800,19918200,
2022-05-18 00:00:00+00:00,,85.93049621582031,45.39651107788086,,0.0,0.0,86.91949484018805,46.315246941065105,,85.62260021620608,45.18033571031398,,86.35968134331698,46.13510481008209,,0.0,0.0,12717600,22276000,
2022-05-19 00:00:00+00:00,,85.92115020751953,45.621700286865234,,0.0,0.0,86.40632087729276,45.837872256865815,,84.79220550969941,44.66693101738674,,85.13742282787177,45.036227949129945,,0.0,0.0,11121600,19865500,
2022-05-20 00:00:00+00:00,,87.28337097167969,47.261016845703125,,0.0,0.0,87.7778667339333,47.468183073781006,,86.25705095380489,46.05404584682095,,86.25705095380489,46.18014673034737,,0.0,0.0,11757100,31250400,
2022-05-23 00:00:00+00:00,,87.54460906982422,47.630313873291016,,0.0,0.0,88.56158979481651,48.36890770936471,,87.14341320622081,47.27002268867348,,87.32068083084272,47.36009720282355,,0.0,0.0,9067000,24035800,
2022-05-24 00:00:00+00:00,,88.30034637451172,48.10770034790039,,0.0,0.0,88.44963186559967,48.287845953598406,,87.30202278741399,47.47719244595318,,87.93647188788981,47.47719244595318,,0.0,0.0,9021000,26729800,
2022-05-25 00:00:00+00:00,,87.46997833251953,48.37791442871094,,0.0,0.0,88.41232355888621,48.68416091107963,,86.90083977070326,47.7834363671707,,88.03911689433579,47.91854642315362,,0.0,0.0,11177700,24003900,
2022-05-26 00:00:00+00:00,,86.12641906738281,48.63011932373047,,0.0,0.0,87.93646638272634,49.4677899830492,,84.9041744384944,48.53103907478109,,87.92713426053656,48.69316976651799,,0.0,0.0,17249500,23516300,
2022-05-27 00:00:00+00:00,,86.8448486328125,48.55805587768555,,0.0,0.0,86.8728378828765,49.00841811117771,,85.60393967893266,48.206773885320246,,86.09843541226059,48.567061610519275,,0.0,0.0,9802000,21407500,
2022-05-31 00:00:00+00:00,,85.86517333984375,47.77443313598633,,0.0,0.0,86.41565463500956,48.188765623249175,,84.78288211150792,46.7836340241937,,85.75321635110197,48.026634921973866,,0.0,0.0,22860800,66058200,
2022-06-01 00:00:00+00:00,,85.03480529785156,47.17094421386719,,0.0,0.0,85.7718864311286,47.99060342548443,,84.008492408876,46.69356129690079,,85.52930105501005,47.96358278821962,,0.0,0.0,10492500,17430600,
2022-06-02 00:00:00+00:00,,83.9711685180664,47.45016860961914,,0.0,0.0,85.03480274982931,47.504213318483494,,82.7955701656827,45.97298092724083,,85.02547062686321,47.17094276780708,,0.0,0.0,11066200,21903400,
2022-06-03 00:00:00+00:00,,83.88719940185547,47.91854476928711,,0.0,0.0,84.60561625542849,48.215782071802614,,83.67260328707057,47.25200711796322,,83.72858178730836,47.25200711796322,,0.0,0.0,7051600,18125000,
2022-06-06 00:00:00+00:00,,83.8218765258789,47.97258758544922,,0.0,0.0,84.58695394665781,48.38692348603951,,83.68193028385701,47.738400716412485,,84.12977249497428,47.9095371424012,,0.0,0.0,8336900,16544400,
2022-06-07 00:00:00+00:00,,84.41902923583984,48.60309982299805,,0.0,0.0,84.73625027610926,48.61210899338168,,83.57931601406032,47.74741074411597,,84.1111332014665,47.99060680459772,,0.0,0.0,10243300,15091200,
2022-06-08 00:00:00+00:00,,83.48600769042969,48.161746978759766,,0.0,0.0,84.57763120927021,49.143536961128824,,83.29006869321016,48.10770226410019,,84.51232058297182,48.69317464694103,,0.0,0.0,10266000,12789800,
2022-06-09 00:00:00+00:00,,82.10513305664062,46.63951873779297,,0.0,0.0,83.77522695824155,48.32387621548778,,82.03049031819153,46.56746255643245,,83.27139915119518,47.981599905048235,,0.0,0.0,7381100,17572700,
2022-06-10 00:00:00+00:00,,81.34007263183594,45.00920486450195,,0.0,0.0,82.1424643715073,46.270217116915134,,80.90155538825692,44.991189961982876,,81.33074050881906,46.21617584534924,,0.0,0.0,8861600,23826000,
2022-06-13 00:00:00+00:00,,79.30609130859375,43.15370559692383,,0.0,0.0,80.7149426885004,44.387697055136044,,78.96087399559534,42.973560030851246,,79.96852957003148,43.97336465836273,,0.0,0.0,12016100,26989000,
2022-06-14 00:00:00+00:00,,79.48481750488281,43.1627197265625,,0.69,0.0,79.9927686791214,43.6581209886427,,78.8922113898946,42.532215276626886,,79.73878950371198,43.009598199004294,,0.0,0.0,11226900,23290300,
2022-06-15 00:00:00+00:00,,79.60710906982422,43.69414520263672,,0.0,0.0,80.30319438139738,44.1174868289691,,78.7793406708224,42.49618337091791,,79.54126393781931,43.1266912257132,,0.0,0.0,11357100,25748000,
2022-06-16 00:00:00+00:00,,79.8516845703125,42.76640319824219,,0.0,0.0,80.13388211102796,43.23478039820844,,78.12089403856362,42.38810051903385,,78.79815521843389,42.95555453784636,,0.0,0.0,12925200,20424500,
2022-06-17 00:00:00+00:00,,79.59770202636719,41.91071319580078,,0.0,0.0,80.6700410571189,43.261800052516385,,78.44070087393474,41.685532053014846,,79.61651184419588,42.676331142867895,,0.0,0.0,32989100,45047700,
2022-06-21 00:00:00+00:00,,82.8053207397461,43.33385467529297,,0.0,0.0,83.1157365962054,43.63109196281216,,80.20912779072725,42.289014430574646,,80.94283995415329,42.62228152142682,,0.0,0.0,11778600,19622100,
2022-06-22 00:00:00+00:00,,83.86825561523438,44.19855880737305,,0.0,0.0,84.97821437803985,44.65793030829535,,82.80531781279396,43.02761743614615,,82.81472631081573,43.261804335994775,,0.0,0.0,11935400,20382900,
2022-06-23 00:00:00+00:00,,86.5396957397461,45.11729431152344,,0.0,0.0,86.68079450507281,45.18935049114693,,84.24451020840333,44.11748947880944,,84.65839800627336,44.3426706236192,,0.0,0.0,14718400,20061700,
2022-06-24 00:00:00+00:00,,87.60262298583984,46.4683837890625,,0.0,0.0,88.22345465862205,46.51341933335438,,86.25749487139278,45.30644819197645,,87.71550342904962,45.62170387400315,,0.0,0.0,25248400,24343200,
2022-06-27 00:00:00+00:00,,88.80664825439453,46.72959899902344,,0.0,0.0,90.03889576935615,47.04485127368078,,87.52736543324869,46.17114720392743,,87.66845699864113,46.369307739993246,,0.0,0.0,11949000,16154300,
2022-06-28 00:00:00+00:00,,86.43621826171875,45.63070297241211,,0.0,0.0,88.73140364625881,46.81065330281361,,86.04114748533817,45.40552184770893,,88.52445976056018,46.68455242273844,,0.0,0.0,13523300,16417900,
